date,ust1,ust2,ust5,ust10,ust5vs2,ust10vs2
20050811,3.9049880876,4.0090758245,4.1278227025,4.3023183973,0.118746878,0.2932425728
20050812,3.8753901898,3.990854974,4.0812186458,4.2488334042,0.0903636718,0.2579784302
20050815,3.9016367063,4.0222412076,4.1249163027,4.2894389565,0.1026750951,0.2671977489
20050816,3.8550907297,3.9489162961,4.0388886559,4.2097986816,0.0899723598,0.2608823855
20050817,3.8916067147,3.9933986138,4.1004261523,4.2712926228,0.1070275385,0.277894009
20050818,3.8489558879,3.9434928001,4.0307719229,4.207680344,0.0872791228,0.2641875439
20050819,3.8647130438,3.968364374,4.0430985857,4.2124274129,0.0747342117,0.2440630389
20050822,3.8745103894,3.9602672184,4.0341893422,4.2107028935,0.0739221238,0.250435675099999
20050823,3.8566329802,3.9218988646,4.0005864362,4.184964481,0.0786875716,0.2630656164
20050824,3.8471533268,3.919134456,3.9866664657,4.1723028145,0.0675320097,0.2531683585
20050825,3.8504011376,3.9401928804,3.9989840686,4.1610961737,0.0587911882,0.2209032933
20050826,3.8878538742,4.0090929259,4.0442068044,4.1875762745,0.0351138785,0.178483348599999
20050829,3.8980780572,3.9930943768,4.031978315,4.1713186857,0.0388839382,0.1782243089
20050830,3.8150843504,3.8904188298,3.9227103984,4.0993664854,0.0322915686,0.2089476556
20050831,3.7220631835,3.7637152434,3.8171581016,4.019221019,0.0534428582,0.2555057756
20050901,3.6298332539,3.6808510676,3.7901590395,4.0338986988,0.1093079719,0.3530476312
20050902,3.6691877016,3.7057196781,3.8055793057,4.0356768024,0.0998596276,0.3299571243
20050906,3.6952717071,3.7456270478,3.8576921596,4.0889095111,0.1120651118,0.3432824633
20050907,3.7394266274,3.7949768108,3.8929561113,4.1326753632,0.0979793005,0.3376985524
20050908,3.7512698593,3.8243063729,3.9118471402,4.1432043637,0.0875407673,0.3188979908
20050909,3.7550156106,3.8254074647,3.8945377624,4.1160328814,0.0691302977,0.2906254167
20050912,3.7993181624,3.8571786139,3.9414745004,4.1650798993,0.0842958865,0.3079012854
20050913,3.7702173783,3.8135777921,3.8944158624,4.1247681114,0.0808380703,0.3111903193
20050914,3.7740734513,3.8268942399,3.9232807721,4.1556614271,0.0963865322,0.3287671872
20050915,3.786254138,3.8402517149,3.9654623433,4.2085676086,0.1252106284,0.3683158937
20050916,3.8484751112,3.9190852161,4.0343574325,4.264684259,0.1152722164,0.3455990429
20050919,3.8146893926,3.869456672,3.9953925581,4.2365546759,0.1259358861,0.3670980039
20050920,3.8650730368,3.9323521433,4.024540053,4.2340295698,0.0921879097,0.3016774265
20050921,3.818600249,3.871838727,3.9572056426,4.1656502188,0.0853669156,0.2938114918
20050922,3.8438674637,3.8854066078,3.9663524445,4.1689589041,0.0809458367,0.2835522963
20050923,3.8777828918,3.9568811688,4.0455198008,4.2426066068,0.088638632,0.285725438
20050926,3.9293041497,3.9982572415,4.0866837944,4.289542596,0.0884265529,0.2912853545
20050927,3.9423826541,4.0121357502,4.079216137,4.2766826249,0.067080386800001,0.264546874700001
20050928,3.968479771,4.017718415,4.0784485244,4.2520401345,0.0607301094,0.2343217195
20050929,3.9904079962,4.0692707264,4.1246967363,4.2908304559,0.0554260099,0.2215597295
20050930,4.061243676,4.1299068939,4.1710936168,4.3462386322,0.0411867229,0.2163317383
20051003,4.1060864217,4.1683191843,4.2230062122,4.4004263808,0.0546870279,0.2321071965
20051004,4.1225469539,4.166404819,4.2087679455,4.3800836145,0.0423631265,0.2136787955
20051005,4.0945649747,4.1433275943,4.1877586076,4.3642509966,0.044431013300001,0.2209234023
20051006,4.1110837869,4.1604436137,4.2209109033,4.4068256642,0.0604672896,0.2463820505
20051007,4.0910642389,4.1372987709,4.1930999967,4.3744730496,0.0558012258,0.2371742787
20051011,4.1333389839,4.1656796168,4.2242073765,4.4085024606,0.0585277597,0.2428228438
20051012,4.1626326547,4.1936689335,4.2677612536,4.4618965171,0.0740923201,0.2682275836
20051013,4.1589781775,4.1853492913,4.2807256516,4.4822157647,0.0953763603,0.296866473400001
20051014,4.1802105803,4.2091663082,4.3005430887,4.4995487399,0.091376780499999,0.290382431699999
20051017,4.1943990921,4.2228945366,4.3156739476,4.5121866908,0.092779411,0.2892921542
20051018,4.1823921737,4.1973059317,4.291054525,4.4931165936,0.0937485933,0.2958106619
20051019,4.1703209299,4.1975607806,4.2869660354,4.4846803253,0.0894052548,0.2871195447
20051020,4.1581847953,4.1805232173,4.2623389381,4.4565552101,0.0818157208,0.2760319928
20051021,4.1459831977,4.159116527,4.2206265748,4.4088706185,0.0615100478,0.2497540915
20051024,4.1857998247,4.2075548918,4.2870580818,4.4697968346,0.07950319,0.2622419428
20051025,4.2677629118,4.2862864575,4.3758526901,4.5511580269,0.0895662326,0.264871569399999
20051026,4.2814763538,4.3260013477,4.4270357755,4.6024000075,0.1010344278,0.2763986598
20051027,4.2607943673,4.3001905815,4.3918696812,4.5678377686,0.0916790997,0.267647187100001
20051028,4.2832127063,4.3356651163,4.4154586773,4.5853930826,0.079793561,0.249727966299999
20051031,4.3092542546,4.3264775056,4.4199005917,4.5706242116,0.093423086100001,0.244146706
20051101,4.3301275817,4.3484577246,4.4344818806,4.5805276273,0.086024156,0.2320699027
20051102,4.3430662144,4.3664671633,4.4562588769,4.6196770963,0.0897917136,0.253209933
20051103,4.37222485,4.3966632252,4.5068318857,4.676003004,0.1101686605,0.2793397788
20051104,4.3691599431,4.4066971012,4.5215387403,4.692237828,0.114841639100001,0.2855407268
20051107,4.3598756585,4.3962967994,4.4954627276,4.6588046254,0.0991659282,0.262507826
20051108,4.3485685922,4.3616156459,4.4345981633,4.5946883669,0.072982517400001,0.233072721
20051109,4.4110560619,4.428736563,4.5177163014,4.6773159083,0.0889797384,0.2485793453
20051110,4.3504543471,4.3654260328,4.4387453551,4.5868679539,0.0733193223,0.221441921099999
20051114,4.4042198243,4.4305596037,4.5066511263,4.6499764119,0.0760915226,0.2194168082
20051115,4.4011658861,4.3996967672,4.4581808359,4.6042989946,0.0584840687,0.2046022274
20051116,4.3395478004,4.331621904,4.3719727007,4.5156882044,0.0403507967,0.1840663004
20051117,4.3111514801,4.3168936622,4.3542335228,4.5040153573,0.0373398606,0.1871216951
20051118,4.307820685,4.3227176659,4.3796684534,4.5321978429,0.0569507875,0.209480177000001
20051121,4.3146785627,4.3196162567,4.3551883063,4.5063377669,0.0355720496,0.1867215102
20051122,4.2603338358,4.2510216245,4.2978281967,4.4717022878,0.0468065722,0.2206806633
20051123,4.2610818237,4.2899186138,4.3340397415,4.5167100213,0.0441211277,0.226791407499999
20051125,4.2583104138,4.251786529,4.2912626552,4.4764795964,0.039476126199999,0.2246930674
20051128,4.2649085042,4.2525638151,4.2756741594,4.4491303384,0.0231103443,0.1965665233
20051129,4.3263861621,4.3251824657,4.357125147,4.5233103576,0.0319426813,0.1981278919
20051130,4.3927867192,4.3394860352,4.3780323681,4.5331382434,0.0385463329,0.1936522082
20051201,4.4128663982,4.3664054772,4.4064100864,4.5568658074,0.0400046092,0.190460330200001
20051202,4.384856374,4.3556297779,4.4029468204,4.5543790066,0.047317042500001,0.1987492287
20051205,4.4052000876,4.3989913204,4.4493566242,4.6010854123,0.0503653038,0.202094091899999
20051206,4.3606435638,4.3333513171,4.3713385009,4.5197463202,0.0379871838,0.1863950031
20051207,4.3565478186,4.347805958,4.3944653158,4.5496606252,0.046659357799999,0.201854667199999
20051208,4.3034878744,4.3031132038,4.3324740066,4.4962873547,0.0293608028,0.1931741509
20051209,4.3442042309,4.3471936495,4.3999485806,4.5616926133,0.0527549311,0.2144989638
20051212,4.3605023712,4.373917461,4.4269041106,4.5836683384,0.0529866496,0.2097508774
20051213,4.3480767925,4.3459682783,4.3967070394,4.556374107,0.0507387611,0.2104058287
20051214,4.3190022099,4.3136992769,4.34340862,4.4890209278,0.0297093431,0.175321650900001
20051215,4.3230289493,4.3069512394,4.348795632,4.4926872529,0.0418443926,0.1857360135
20051216,4.3104055436,4.3001866427,4.3239557576,4.4701763179,0.0237691149,0.1699896752
20051219,4.3435815915,4.3226744123,4.3365500215,4.464221163,0.0138756092,0.141546750700001
20051220,4.3899141021,4.3459701357,4.3686984724,4.4879112609,0.0227283367,0.1419411252
20051221,4.3899897423,4.3779514505,4.3973521655,4.5101169635,0.019400715,0.132165512999999
20051222,4.3603787654,4.3324358248,4.3384872816,4.4428802701,0.0060514568,0.1104444453
20051223,4.3008542486,4.2954575721,4.2868446467,4.3912933114,-0.0086129254,0.0958357393
20051227,4.3474694141,4.2939697162,4.2619908257,4.3552744844,-0.031978890500001,0.0613047682
20051228,4.3603759097,4.3087909365,4.2905523647,4.38642314,-0.018238571800001,0.0776322035
20051229,4.3647070351,4.3106127049,4.290582707,4.3716653742,-0.0200299979,0.0610526693
20051230,4.3888611917,4.3378262355,4.3142600082,4.3430054629,-0.0235662273,0.0051792274
20060103,4.3516041638,4.2875993457,4.2700392149,4.3160437228,-0.017560130800001,0.0284443771
20060104,4.3390659569,4.270737607,4.2489109846,4.2988064346,-0.0218266224,0.0280688276
20060105,4.3668939261,4.2792382953,4.2557746229,4.3083002622,-0.0234636724,0.029061966900001
20060106,4.3867692492,4.3132181413,4.2836833107,4.3254589683,-0.0295348306,0.012240826999999
20060109,4.3979953018,4.3092361698,4.2692770203,4.3195740009,-0.039959149500001,0.0103378311
20060110,4.4427911302,4.3562765335,4.3271837132,4.3771088313,-0.0290928203,0.0208322978
20060111,4.4631665348,4.3863726305,4.3588235097,4.4040554395,-0.027549120800001,0.017682809
20060112,4.4341605747,4.3394626742,4.3111310783,4.355880029,-0.0283315959,0.0164173548
20060113,4.3926039882,4.2946057747,4.2599801533,4.2983305248,-0.0346256214,0.0037247501
20060117,4.4038359134,4.2884404343,4.2453721706,4.2828243989,-0.0430682637,-0.0056160354
20060118,4.4035433555,4.2928202158,4.2469971717,4.2846810703,-0.0458230441,-0.0081391455
20060119,4.4326769753,4.3274567781,4.2839049265,4.3248556526,-0.0435518516,-0.0026011255
20060120,4.4156035204,4.3081090137,4.2661319328,4.301799251,-0.0419770809,-0.0063097627
20060123,4.4105808541,4.3062320733,4.2675244575,4.3074010449,-0.0387076158,0.001168971599999
20060124,4.4316289884,4.3367918036,4.2992599754,4.3419358684,-0.0375318282,0.005144064800001
20060125,4.4870225051,4.4067241179,4.3808268947,4.4249726997,-0.0258972232,0.0182485818
20060126,4.5170097452,4.4288250135,4.4110390644,4.4560309501,-0.0177859491,0.0272059366
20060127,4.5299597388,4.4466179305,4.428828497,4.4599078448,-0.017789433500001,0.0132899143
20060130,4.543221688,4.4563257163,4.443011506,4.4754584089,-0.0133142103,0.0191326926
20060131,4.544350691,4.4445243741,4.4233526393,4.5229989225,-0.0211717348,0.0784745484
20060201,4.5961491286,4.4982604322,4.477204175,4.5661238328,-0.021056257200001,0.067863400599999
20060202,4.6000328203,4.5050650892,4.4804195909,4.5622308568,-0.0246454983,0.0571657676
20060203,4.5717198809,4.4883061075,4.4531805451,4.5238470578,-0.035125562399999,0.035540950300001
20060206,4.6157935505,4.5324808555,4.4831439693,4.5403766527,-0.0493368862,0.0078957972
20060207,4.6197911776,4.5235692562,4.4897672384,4.5600374996,-0.0338020178,0.0364682434
20060208,4.636062218,4.5581902828,4.5133930444,4.5828937407,-0.0447972384,0.0247034579
20060209,4.6606164187,4.5770538136,4.5166457993,4.5726936888,-0.0604080143,-0.0043601248
20060210,4.6853113649,4.6079007112,4.5573864489,4.6129644828,-0.0505142623,0.0050637716
20060213,4.6773980872,4.5892101929,4.5365215676,4.5949322083,-0.052688625299999,0.005722015400001
20060214,4.6733508627,4.6042603366,4.5637154724,4.6226554726,-0.0405448642,0.018395136
20060215,4.6817746524,4.6193560793,4.5635926865,4.6155810943,-0.0557633928,-0.003774985
20060216,4.6818959271,4.6101402925,4.5496694464,4.6052417993,-0.0604708461,-0.0048984932
20060217,4.6443423148,4.6049151985,4.4947548532,4.5538754192,-0.1101603453,-0.0510397793
20060221,4.6783049128,4.6282600465,4.5518650882,4.5851913718,-0.076394958300001,-0.043068674700001
20060222,4.665692428,4.5947536527,4.5207740128,4.5464493054,-0.073979639899999,-0.048304347299999
20060223,4.6870715676,4.6339638208,4.5651069157,4.5771683773,-0.0688569051,-0.056795443500001
20060224,4.6829546937,4.6408805083,4.5854920253,4.5953084139,-0.055388483000001,-0.045572094400001
20060227,4.6920072442,4.6373374425,4.6020349674,4.6149744119,-0.0353024751,-0.022363030599999
20060228,4.6787961928,4.595435121,4.5398391057,4.5697518977,-0.0555960153,-0.025683223300001
20060301,4.6983704086,4.6064218318,4.5671262147,4.608523598,-0.0392956171,0.0021017662
20060302,4.7100262204,4.6256068858,4.6048297937,4.650634411,-0.0207770921,0.025027525200001
20060303,4.7378473595,4.6571231834,4.6530212144,4.7073332401,-0.004101969,0.0502100567
20060306,4.7654219619,4.6782790493,4.7010308551,4.7691566691,0.0227518058,0.0908776198
20060307,4.7570817277,4.6771424117,4.6800129469,4.7490087747,0.0028705352,0.071866363
20060308,4.7405392099,4.6595257198,4.6728852045,4.7514101465,0.0133594847,0.091884426699999
20060309,4.7361827285,4.650115104,4.6692275634,4.7473706011,0.0191124594,0.0972554971
20060310,4.7482118581,4.6985116608,4.6933912287,4.7755779834,-0.0051204321,0.0770663226
20060313,4.7764388686,4.6951682245,4.6998467117,4.782832381,0.004678487200001,0.087664156500001
20060314,4.7140712715,4.602718378,4.6057072878,4.7014444336,0.002988909799999,0.098726055599999
20060315,4.734526947,4.634713026,4.6298282535,4.7343959613,-0.0048847725,0.0996829353
20060316,4.6675613628,4.5586575475,4.5289450462,4.6516963861,-0.0297125013,0.0930388386
20060317,4.6671020697,4.5740016421,4.5564345755,4.6813009702,-0.0175670666,0.1072993281
20060320,4.6825739742,4.5994058983,4.5522501702,4.6691803794,-0.0471557281,0.069774481100001
20060321,4.7413363571,4.6609998642,4.621644977,4.724628488,-0.0393548872,0.063628623800001
20060322,4.7453267203,4.6514349197,4.6179521589,4.7076939941,-0.0334827608,0.0562590744
20060323,4.7493415537,4.6796797912,4.6561734108,4.7471961044,-0.0235063804,0.067516313200001
20060324,4.7107444773,4.623819955,4.5826509081,4.677087056,-0.0411690469,0.053267101
20060327,4.7527462253,4.6497198122,4.6169258897,4.7100097283,-0.0327939225,0.0602899161
20060328,4.7870477669,4.7289961907,4.7008564943,4.7868541682,-0.0281396964,0.0578579775
20060329,4.7999190937,4.7321584098,4.7147549103,4.8087994837,-0.0174034995,0.076641073899999
20060330,4.8302315643,4.7693451357,4.7639123379,4.8601861932,-0.0054327978,0.0908410575
20060331,4.8092282024,4.7759205667,4.7712777608,4.7902592609,-0.0046428059,0.0143386942
20060403,4.8499850349,4.8022012893,4.7895518711,4.8043875843,-0.0126494182,0.002186295
20060404,4.8449167083,4.7770506434,4.7737026703,4.8044432257,-0.003347973099999,0.0273925823
20060405,4.8236645536,4.7603407528,4.7471796851,4.7845361327,-0.013161067700001,0.024195379899999
20060406,4.8590115627,4.786137901,4.7900666028,4.8405884175,0.0039287018,0.0544505165
20060407,4.88643513,4.846143483,4.8616935021,4.9151115105,0.015550019099999,0.0689680275
20060410,4.8958810534,4.8301708066,4.8336681653,4.8911336988,0.0034973587,0.0609628922
20060411,4.8908516967,4.8133852126,4.8123891997,4.8630143767,-0.0009960129,0.0496291641
20060412,4.9187535456,4.8566851392,4.8627430362,4.91956022,0.006057897000001,0.062875080800001
20060413,4.9344203228,4.8872223803,4.9168644596,4.9723577455,0.0296420793,0.0851353652
20060417,4.901893453,4.850091325,4.867404732,4.9442957836,0.017313407,0.0942044586
20060418,4.8549255327,4.7898787575,4.8137045874,4.9180355947,0.0238258299,0.1281568372
20060419,4.8664796502,4.798870135,4.8426478318,4.9566599087,0.0437776968,0.1577897737
20060420,4.8865229035,4.8339412304,4.8680563941,4.9750596813,0.0341151637,0.141118450900001
20060421,4.8897916165,4.8430284626,4.8538620844,4.9446545173,0.0108336218,0.1016260547
20060424,4.899720864,4.8267721227,4.8328660151,4.9144890273,0.006093892400001,0.087716904600001
20060425,4.9457929081,4.8884127407,4.9125387606,5.0041159301,0.024126019900001,0.1157031894
20060426,4.9750025548,4.9283566628,4.9526481506,5.0390198595,0.0242914878,0.1106631967
20060427,4.9055428567,4.8454753558,4.8858737373,5.0063693229,0.0403983815,0.160893967100001
20060428,4.8545237731,4.804999107,4.8637374365,5.0407621709,0.0587383295,0.235763063899999
20060501,4.9448413839,4.8888062719,4.9491747786,5.1216248751,0.0603685067,0.2328186032
20060502,4.9364127773,4.8643243835,4.9225984669,5.0979959908,0.058274083400001,0.233671607300001
20060503,4.9520982513,4.8871645754,4.9547388711,5.1280368467,0.0675742957,0.2408722713
20060504,4.9719093896,4.9100758913,4.9744677893,5.136626933,0.064391898,0.2265510417
20060505,4.9432487261,4.8894781058,4.9211113778,5.0825584413,0.031633272,0.193080335499999
20060508,4.9624549413,4.9108739264,4.9410293231,5.0867678167,0.030155396700001,0.1758938903
20060509,4.9743873205,4.9140642723,4.9482819519,5.10069705,0.0342176796,0.1866327777
20060510,4.986387595,4.9372104268,4.9573322774,5.0985270376,0.0201218506,0.1613166108
20060511,4.9819947547,4.9324571073,4.9663957046,5.1286282277,0.0339385973,0.1961711204
20060512,4.9858326555,4.9516973392,5.0185016014,5.1930912352,0.0668042622,0.241393896
20060515,4.9642036787,4.9253771661,4.9722707928,5.1451176904,0.0468936267,0.219740524300001
20060516,4.9346779279,4.880329574,4.9222168539,5.0908526245,0.0418872799,0.2105230505
20060517,4.9551736184,4.8955249968,4.9527889727,5.1371365395,0.057263975900001,0.2416115427
20060518,4.9422373779,4.8543757589,4.8776745947,5.0524781439,0.0232988358,0.198102385
20060519,4.9796978703,4.9059238899,4.9010268033,5.0502838563,-0.004897086600001,0.1443599664
20060522,4.9661183229,4.8790426262,4.8797989199,5.0294170082,0.000756293699999,0.150374382
20060523,4.9445343507,4.8659299129,4.8637557653,5.0183036345,-0.002174147600001,0.152373721599999
20060524,4.9484190647,4.8690856358,4.8763830116,5.0321639527,0.007297375799999,0.1630783169
20060525,4.9608818383,4.8844037666,4.903397541,5.0657331957,0.0189937744,0.1813294291
20060526,4.9391061079,4.87130128,4.8891218571,5.0474284747,0.0178205771,0.1761271947
20060530,4.9895997713,4.9044772939,4.9237144154,5.0726807415,0.0192371215,0.1682034476
20060531,5.0341421945,4.9651260139,4.9830084539,5.1172340678,0.01788244,0.1521080539
20060601,5.0302446238,4.9520115837,4.9671005079,5.0952355549,0.0150889242,0.1432239712
20060602,4.9217921318,4.8402631239,4.8484630656,4.9856280576,0.0081999417,0.1453649337
20060605,4.9901443331,4.9074996112,4.8963428036,5.011145514,-0.011156807600001,0.103645902799999
20060606,5.010476066,4.9190310045,4.8875142111,4.9964433219,-0.0315167934,0.0774123174
20060607,5.0390766666,4.9305967837,4.9088555279,5.0121074623,-0.0217412558,0.0815106786
20060608,5.0514855127,4.9256170276,4.8911400878,4.9866870887,-0.0344769398,0.0610700611
20060609,5.0393672891,4.924775057,4.8805236923,4.9613125169,-0.0442513647,0.0365374599
20060612,5.0604888221,4.938909954,4.8913023129,4.9653932094,-0.0476076411,0.026483255400001
