caldt,vwretd,vwretx,totval,usdval,usdcnt,spindx,sprtrn
19981109,-0.009482,-0.00964,8971551860,9059759040,500,1130.2,-0.009474
19981110,-0.001081,-0.001257,8960271830,8971551860,500,1128.26,-0.001717
19981111,-0.006546,-0.006546,8901613750,8960271830,500,1120.97,-0.006461
19981112,-0.003154,-0.00326,8872597540,8901613750,500,1117.69,-0.002926
19981113,0.007441,0.007391,8932361230,8842087680,499,1125.72,0.007184
19981116,0.008999,0.008976,9012536340,8932361230,500,1135.86,0.009008
19981117,0.0033,0.003286,9042148140,9012536340,500,1139.32,0.003046
19981118,0.004632,0.004508,9087652950,9042148140,500,1144.48,0.004529
19981119,0.007346,0.007284,9153847140,9087652950,500,1152.61,0.007104
19981120,0.009482,0.009479,9240607190,9153847140,500,1163.55,0.009492
19981123,0.021621,0.021606,9440255810,9240607190,500,1188.21,0.021194
19981124,-0.004376,-0.004443,9398001630,9440255810,500,1182.99,-0.004393
19981125,0.003577,0.003486,9430759250,9398001630,500,1186.87,0.00328
19981127,0.004756,0.004587,9473048930,9430759250,500,1192.29,0.004567
19981130,-0.023846,-0.02385,9258095600,9473048930,500,1163.63,-0.024038
19981201,0.009785,0.009755,9348405820,9258095600,500,1175.28,0.010012
19981202,-0.002432,-0.002666,9323483560,9348405820,500,1171.25,-0.003429
19981203,-0.018064,-0.018087,9154913660,9323483560,500,1150.14,-0.018023
19981204,0.023163,0.023157,9366915350,9154913660,500,1176.74,0.023128
19981207,0.00937,0.009354,9454535590,9366915350,500,1187.7,0.009314
19981208,-0.00526,-0.005321,9404232500,9454535590,500,1181.38,-0.005321
19981209,0.001479,0.001401,9417403710,9404232500,500,1183.49,0.001786
19981210,-0.015363,-0.015388,9272492060,9417403710,500,1165.02,-0.015606
19981211,0.000873,0.000666,9278663920,9272492060,500,1166.46,0.001236
19981214,-0.021401,-0.021405,9080052430,9278663920,500,1141.2,-0.021655
19981215,0.018852,0.018842,9251141770,9080052430,500,1162.83,0.018954
19981216,-0.00132,-0.001356,9238592640,9251141770,500,1161.94,-0.000765
19981217,0.016381,0.016312,9389289300,9238592640,500,1179.98,0.015526
19981218,0.006805,0.006799,9453130860,9389289300,500,1188.03,0.006822
19981221,0.012875,0.012854,9574636870,9453130860,500,1202.84,0.012466
19981222,0.00039,0.000373,9588623880,9574636870,500,1203.57,0.000607
19981223,0.020729,0.020723,9787333610,9588623880,500,1228.54,0.020747
19981224,-0.001796,-0.001814,9770001370,9787333610,500,1226.27,-0.001848
19981228,-0.000788,-0.000788,9762298580,9770001370,500,1225.49,-0.000636
19981229,0.013676,0.013383,9892952110,9762298580,500,1241.81,0.013317
19981230,-0.007712,-0.007738,9816396090,9892952110,500,1231.93,-0.007956
19981231,-0.001688,-0.001698,9806834360,9816396090,500,1229.23,-0.002192
19990104,-0.000902,-0.000933,9821951410,9733958080,498,1228.1,-0.000919
19990105,0.013512,0.013469,9954242010,9821951410,500,1244.78,0.013582
19990106,0.022406,0.022175,10174980100,9954242010,500,1272.34,0.02214
19990107,-0.001326,-0.001388,10160856700,10174980100,500,1269.73,-0.002051
19990108,0.004158,0.004158,10203107100,10160856700,500,1275.09,0.004221
19990111,-0.00856,-0.00856,10115770100,10203107100,500,1263.88,-0.008792
19990112,-0.019468,-0.019468,9918834360,10115770100,500,1239.51,-0.019282
19990113,-0.004119,-0.004182,9872373980,9918834360,500,1234.4,-0.004123
19990114,-0.017729,-0.017743,9697208980,9872373980,500,1212.19,-0.017993
19990115,0.02516,0.025146,9941054840,9697208980,500,1243.26,0.025631
19990119,0.007263,0.007255,10013090400,9941054840,500,1252,0.00703
19990120,0.003948,0.00389,10052040300,10013090400,500,1256.62,0.00369
19990121,-0.01771,-0.017715,9873997050,10052040300,500,1235.16,-0.017078
19990122,-0.007998,-0.008006,9797435380,9873997050,500,1225.19,-0.008072
19990125,0.00799,0.007986,9875676540,9797435380,500,1233.98,0.007174
19990126,0.015561,0.015557,10029409300,9875676540,500,1252.31,0.014854
19990127,-0.007368,-0.007504,9954144990,10029409300,500,1243.17,-0.007299
19990128,0.017768,0.01766,10129933100,9954144990,500,1265.37,0.017858
19990129,0.011473,0.011473,10304050000,10129933100,500,1279.64,0.011277
19990201,-0.005299,-0.005299,10249444500,10304050000,500,1273,-0.005189
19990202,-0.008685,-0.008726,10160003300,10249444500,500,1261.99,-0.008649
19990203,0.008269,0.008138,10242684400,10160003300,500,1272.07,0.007987
19990204,-0.018706,-0.018784,10050284400,10242684400,500,1248.49,-0.018537
19990205,-0.007685,-0.007707,9972827100,10050284400,500,1239.4,-0.007281
19990208,0.003474,0.003312,10005857300,9972827100,500,1243.77,0.003526
19990209,-0.022298,-0.022312,9782606460,10005857300,500,1216.14,-0.022215
19990210,0.006458,0.00626,9843845480,9782606460,500,1223.55,0.006093
19990211,0.024966,0.024886,10088816000,9843845480,500,1254.04,0.024919
19990212,-0.018717,-0.018747,9899785110,10088816000,500,1230.13,-0.019066
19990216,0.009056,0.009051,9989391310,9899785110,500,1241.87,0.009544
19990217,-0.013516,-0.013634,9853198520,9989391310,500,1224.03,-0.014365
19990218,0.010486,0.010408,9955748150,9853198520,500,1237.28,0.010825
19990219,0.001771,0.001767,9973343350,9955748150,500,1239.22,0.001568
19990222,0.026322,0.0263,10235642200,9973343350,500,1272.14,0.026565
